age,job,marital,education,balance,housing,loan,contact,duration,pdays,previous,poutcome,contact_date,customer_value_score,estimated_income,age_bin,previous_bin
54,retired,married,secondary,3671,0,0,unknown,4.219507705176107,-1,0,other,11-jun,3671,15671,Senior (51-70),none
39,unemployed,married,secondary,2245,0,0,cellular,6.620073206530356,-1,0,other,21-nov,2245,9245,Middle-aged (31-50),none
34,management,married,tertiary,997,1,1,cellular,4.406719247264253,-1,0,other,21-nov,997,28997,Middle-aged (31-50),none
29,admin.,single,secondary,265,1,0,cellular,6.028278520230698,184,1,failure,25-nov,530,22265,Young (18-30),low
56,admin.,single,secondary,791,1,0,cellular,4.6443908991413725,-1,0,other,18-may,791,22791,Senior (51-70),none
60,retired,married,tertiary,81,1,0,unknown,4.624972813284271,-1,0,other,5-may,81,13081,Senior (51-70),none
54,admin.,divorced,secondary,-394,1,0,cellular,6.79794041297493,365,2,failure,15-may,-1182,21606,Senior (51-70),low
47,housemaid,divorced,secondary,1453,0,0,unknown,5.717027701406222,-1,0,other,12-jun,1453,13453,Middle-aged (31-50),none
48,blue-collar,married,primary,346,1,0,cellular,5.241747015059643,-1,0,other,20-apr,346,16346,Middle-aged (31-50),none
34,admin.,married,secondary,613,1,0,cellular,4.394449154672439,-1,0,other,4-jun,613,22613,Middle-aged (31-50),none
31,management,single,tertiary,1017,0,0,cellular,4.430816798843313,-1,0,other,2-feb,1017,29017,Middle-aged (31-50),none
50,management,married,primary,478,0,0,unknown,4.844187086458591,-1,0,other,13-may,478,26478,Middle-aged (31-50),none
45,admin.,married,secondary,-388,1,0,cellular,5.170483995038151,-1,0,other,14-jul,-388,21612,Middle-aged (31-50),none
31,technician,married,tertiary,4315,1,0,unknown,5.886104031450156,-1,0,other,21-may,4315,27315,Middle-aged (31-50),none
37,entrepreneur,married,tertiary,1514,0,1,cellular,6.343880434126331,-1,0,other,24-jul,1514,24514,Middle-aged (31-50),none
49,management,single,tertiary,163,1,0,unknown,6.208590026096629,-1,0,other,6-may,163,28163,Middle-aged (31-50),none
61,retired,divorced,primary,3624,0,0,cellular,5.8377304471659395,-1,0,other,25-nov,3624,14624,Senior (51-70),none
59,technician,married,primary,3163,1,0,unknown,5.484796933490655,-1,0,other,29-may,3163,24163,Senior (51-70),none
32,management,single,tertiary,29,1,0,cellular,3.912023005428146,-1,0,other,31-jul,29,28029,Middle-aged (31-50),none
32,technician,married,tertiary,0,1,0,cellular,6.255750041753367,-1,0,other,22-jul,0,23000,Middle-aged (31-50),none
60,retired,married,secondary,7038,0,0,telephone,4.9344739331306915,-1,0,other,7-oct,7038,19038,Senior (51-70),none
25,student,single,secondary,108,0,0,cellular,5.723585101952381,-1,0,other,29-apr,108,7108,Young (18-30),none
35,blue-collar,married,secondary,120,1,0,cellular,5.598421958998375,328,1,failure,14-apr,240,17120,Middle-aged (31-50),low
51,blue-collar,married,primary,19,0,0,cellular,3.295836866004329,-1,0,other,26-aug,19,16019,Senior (51-70),none
43,management,single,tertiary,1077,0,1,telephone,3.8918202981106265,-1,0,other,28-aug,1077,29077,Middle-aged (31-50),none
37,blue-collar,married,secondary,-57,1,1,cellular,4.02535169073515,-1,0,other,7-may,-57,16943,Middle-aged (31-50),none
29,admin.,single,secondary,2768,1,0,unknown,4.804021044733257,-1,0,other,2-jun,2768,24768,Young (18-30),none
33,management,single,tertiary,1021,0,0,cellular,6.5998704992128365,-1,0,other,2-feb,1021,29021,Middle-aged (31-50),none
59,management,married,tertiary,553,1,0,cellular,7.149131598557407,-1,0,other,7-jul,553,28553,Senior (51-70),none
31,blue-collar,married,primary,0,1,0,unknown,5.075173815233827,-1,0,other,27-may,0,16000,Middle-aged (31-50),none
35,services,married,secondary,372,1,0,cellular,5.313205979041787,280,1,failure,17-apr,744,17372,Middle-aged (31-50),low
36,services,married,tertiary,45,0,0,cellular,3.970291913552122,-1,0,other,19-nov,45,18045,Middle-aged (31-50),none
39,self-employed,married,secondary,1304,1,1,cellular,5.214935757608986,-1,0,other,7-may,1304,23304,Middle-aged (31-50),none
49,blue-collar,married,primary,391,1,0,unknown,5.5053315359323625,-1,0,other,4-jun,391,16391,Middle-aged (31-50),none
21,blue-collar,married,secondary,223,1,0,unknown,5.049856007249537,-1,0,other,27-may,223,17223,Young (18-30),none
44,technician,single,secondary,365,1,0,unknown,5.135798437050262,-1,0,other,8-may,365,22365,Middle-aged (31-50),none
46,management,married,tertiary,2817,0,0,cellular,6.298949246855942,-1,0,other,17-sep,2817,30817,Middle-aged (31-50),none
34,services,married,secondary,2211,0,0,unknown,5.0106352940962555,-1,0,other,8-may,2211,19211,Middle-aged (31-50),none
39,management,married,tertiary,500,1,0,cellular,5.552959584921617,178,2,other,17-nov,1500,28500,Middle-aged (31-50),low
27,blue-collar,single,secondary,103,0,1,cellular,3.9889840465642745,-1,0,other,28-jul,103,17103,Young (18-30),none
58,entrepreneur,married,tertiary,0,1,1,cellular,5.720311776607412,229,2,failure,4-feb,0,23000,Senior (51-70),low
43,blue-collar,single,secondary,615,0,0,cellular,4.584967478670572,-1,0,other,14-jul,615,17615,Middle-aged (31-50),none
28,services,single,secondary,373,1,0,cellular,4.7535901911063645,-1,0,other,18-may,373,17373,Young (18-30),none
46,management,single,secondary,295,1,0,unknown,4.955827057601261,-1,0,other,23-may,295,27295,Middle-aged (31-50),none
26,technician,single,secondary,2,1,1,unknown,6.135564891081739,-1,0,other,15-may,2,22002,Young (18-30),none
65,entrepreneur,married,tertiary,2331,0,0,telephone,5.673323267171493,92,1,success,9-feb,4662,25331,Senior (51-70),low
57,retired,married,primary,5799,0,0,unknown,4.584967478670572,-1,0,other,17-jun,5799,16799,Senior (51-70),none
39,blue-collar,married,primary,800,1,0,cellular,3.9889840465642745,175,6,failure,13-may,5600,16800,Middle-aged (31-50),high
50,blue-collar,married,primary,888,0,1,telephone,5.081404364984463,-1,0,other,10-jul,888,16888,Middle-aged (31-50),none
36,blue-collar,divorced,primary,715,0,1,cellular,4.859812404361672,-1,0,other,28-jul,715,16715,Middle-aged (31-50),none
35,technician,divorced,secondary,54,0,0,cellular,4.30406509320417,-1,0,other,22-aug,54,22054,Middle-aged (31-50),none
60,retired,married,secondary,-1110,1,0,unknown,4.969813299576001,-1,0,other,6-jun,-1110,10890,Senior (51-70),none
52,blue-collar,divorced,primary,196,1,1,unknown,4.1588830833596715,-1,0,other,3-jun,196,16196,Senior (51-70),none
51,management,single,tertiary,4305,1,0,cellular,4.844187086458591,-1,0,other,4-may,4305,32305,Senior (51-70),none
35,technician,single,tertiary,0,0,0,cellular,5.236441962829949,-1,0,other,14-jan,0,23000,Middle-aged (31-50),none
57,blue-collar,married,primary,52,1,0,unknown,3.6635616461296463,-1,0,other,5-may,52,16052,Senior (51-70),none
33,blue-collar,married,primary,2615,1,0,unknown,4.969813299576001,-1,0,other,27-may,2615,18615,Middle-aged (31-50),none
48,blue-collar,married,primary,104,0,0,cellular,4.6443908991413725,-1,0,other,8-aug,104,16104,Middle-aged (31-50),none
37,management,single,secondary,655,0,1,cellular,5.556828061699537,-1,0,other,4-feb,655,27655,Middle-aged (31-50),none
39,self-employed,married,secondary,266,0,0,cellular,4.634728988229636,-1,0,other,11-may,266,22266,Middle-aged (31-50),none
36,technician,married,tertiary,6,1,0,cellular,4.61512051684126,435,1,failure,27-jan,12,23006,Middle-aged (31-50),low
38,management,single,secondary,53,0,0,unknown,5.638354669333745,-1,0,other,9-jun,53,27053,Middle-aged (31-50),none
55,retired,married,secondary,5,0,0,unknown,4.6913478822291435,-1,0,other,20-jun,5,12005,Senior (51-70),none
31,management,single,tertiary,-307,1,1,unknown,4.5217885770490405,-1,0,other,26-may,-307,27693,Middle-aged (31-50),none
54,blue-collar,married,primary,211,0,0,cellular,5.081404364984463,-1,0,other,25-aug,211,16211,Senior (51-70),none
37,blue-collar,married,primary,3370,1,0,cellular,5.056245805348308,-1,0,other,20-nov,3370,19370,Middle-aged (31-50),none
50,services,married,secondary,992,1,0,unknown,6.0112671744041615,-1,0,other,30-may,992,17992,Middle-aged (31-50),none
33,technician,single,secondary,329,0,0,cellular,4.927253685157205,-1,0,other,12-aug,329,22329,Middle-aged (31-50),none
50,services,divorced,secondary,-210,0,1,cellular,5.0369526024136295,-1,0,other,21-aug,-210,16790,Middle-aged (31-50),none
33,management,single,tertiary,-61,0,0,unknown,3.9318256327243257,-1,0,other,28-may,-61,27939,Middle-aged (31-50),none
50,management,married,tertiary,-143,1,0,unknown,5.723585101952381,-1,0,other,15-may,-143,27857,Middle-aged (31-50),none
53,management,married,tertiary,618,0,0,cellular,4.30406509320417,-1,0,other,11-aug,618,28618,Senior (51-70),none
41,blue-collar,married,primary,3140,1,0,unknown,4.477336814478207,-1,0,other,13-may,3140,19140,Middle-aged (31-50),none
46,entrepreneur,married,secondary,0,1,1,cellular,4.007333185232471,-1,0,other,29-jul,0,22000,Middle-aged (31-50),none
52,admin.,divorced,secondary,3029,1,1,cellular,4.189654742026425,285,2,failure,12-may,9087,25029,Senior (51-70),low
52,self-employed,married,secondary,-488,1,0,unknown,5.777652323222656,-1,0,other,29-may,-488,21512,Senior (51-70),none
57,blue-collar,married,secondary,258,1,0,unknown,6.175867270105761,-1,0,other,20-may,258,17258,Senior (51-70),none
54,management,divorced,tertiary,2079,0,1,cellular,5.384495062789089,-1,0,other,25-jul,2079,30079,Senior (51-70),none
55,unemployed,married,tertiary,457,1,0,unknown,4.127134385045092,-1,0,other,5-jun,457,8457,Senior (51-70),none
40,technician,single,secondary,45,0,1,cellular,5.568344503761097,182,23,other,29-jan,1080,22045,Middle-aged (31-50),high
90,retired,divorced,secondary,1,0,0,cellular,5.030437921392435,-1,0,other,13-feb,1,12001,Elderly (71+),none
29,blue-collar,single,primary,161,0,1,cellular,5.69035945432406,-1,0,other,7-jul,161,16161,Young (18-30),none
49,admin.,married,secondary,167,0,1,cellular,3.9512437185814275,-1,0,other,9-jul,167,22167,Middle-aged (31-50),none
51,admin.,married,primary,576,1,0,cellular,6.075346031088684,-1,0,other,23-jul,576,21576,Senior (51-70),none
46,management,divorced,tertiary,3,1,1,cellular,5.796057750765372,-1,0,other,5-aug,3,28003,Middle-aged (31-50),none
36,unemployed,single,primary,4148,0,0,cellular,5.267858159063328,-1,0,other,30-jan,4148,10148,Middle-aged (31-50),none
31,technician,single,secondary,55,0,0,unknown,5.860786223465865,-1,0,other,28-may,55,22055,Middle-aged (31-50),none
39,blue-collar,married,secondary,0,1,0,cellular,4.6443908991413725,-1,0,other,15-jul,0,17000,Middle-aged (31-50),none
58,management,married,tertiary,1313,0,0,telephone,6.042632833682381,-1,0,other,24-aug,1313,29313,Senior (51-70),none
36,management,married,tertiary,771,1,0,unknown,5.8805329864007,-1,0,other,28-may,771,28771,Middle-aged (31-50),none
45,technician,single,secondary,1196,1,0,cellular,4.6913478822291435,-1,0,other,14-jul,1196,23196,Middle-aged (31-50),none
42,self-employed,married,secondary,2130,1,1,cellular,4.990432586778736,-1,0,other,29-jul,2130,24130,Middle-aged (31-50),none
57,retired,married,secondary,32,1,0,cellular,6.1675164908883415,-1,0,other,15-may,32,12032,Senior (51-70),none
26,blue-collar,married,primary,172,1,0,cellular,6.018593214496234,354,3,failure,18-may,688,16172,Young (18-30),medium
48,unemployed,married,primary,9622,0,0,cellular,6.669498089857879,-1,0,other,12-aug,9622,15622,Middle-aged (31-50),none
32,admin.,married,secondary,-4,0,0,cellular,3.871201010907891,-1,0,other,8-may,-4,21996,Middle-aged (31-50),none
35,technician,married,secondary,2779,0,0,cellular,4.77912349311153,-1,0,other,22-oct,2779,24779,Middle-aged (31-50),none
31,technician,single,secondary,0,1,0,cellular,2.833213344056216,-1,0,other,31-jul,0,22000,Middle-aged (31-50),none
55,technician,divorced,secondary,61,1,1,cellular,4.736198448394496,-1,0,other,25-aug,61,22061,Senior (51-70),none
46,management,married,tertiary,-1001,1,0,cellular,3.828641396489095,-1,0,other,21-nov,-1001,26999,Middle-aged (31-50),none
54,services,married,secondary,158,1,0,unknown,5.293304824724492,-1,0,other,19-may,158,17158,Senior (51-70),none
37,technician,single,secondary,363,1,0,cellular,3.6888794541139363,182,3,failure,21-nov,1452,22363,Middle-aged (31-50),medium
48,admin.,married,secondary,1800,1,0,unknown,4.6443908991413725,-1,0,other,18-jun,1800,23800,Middle-aged (31-50),none
43,blue-collar,married,secondary,2,1,1,cellular,2.0794415416798357,-1,0,other,8-may,2,17002,Middle-aged (31-50),none
52,self-employed,divorced,secondary,385,0,1,cellular,4.574710978503383,-1,0,other,26-aug,385,22385,Senior (51-70),none
68,retired,married,primary,2301,0,0,cellular,4.51085950651685,120,1,failure,14-aug,4602,13301,Senior (51-70),low
41,management,married,tertiary,185,0,0,cellular,5.659482215759621,-1,0,other,21-aug,185,28185,Middle-aged (31-50),none
42,blue-collar,married,secondary,366,1,0,cellular,5.017279836814924,-1,0,other,5-feb,366,17366,Middle-aged (31-50),none
39,blue-collar,married,primary,2366,1,0,cellular,6.915723448631314,325,4,failure,16-apr,11830,18366,Middle-aged (31-50),medium
45,blue-collar,divorced,primary,844,0,0,unknown,6.926577033222725,-1,0,other,5-jun,844,16844,Middle-aged (31-50),none
27,services,single,tertiary,-152,1,1,cellular,2.70805020110221,-1,0,other,15-may,-152,17848,Young (18-30),none
56,retired,divorced,secondary,-166,0,1,cellular,5.916202062607435,-1,0,other,4-aug,-166,11834,Senior (51-70),none
47,housemaid,married,tertiary,1692,1,0,cellular,6.385194398997726,-1,0,other,30-jan,1692,14692,Middle-aged (31-50),none
40,technician,married,secondary,1269,1,0,unknown,6.48768401848461,-1,0,other,29-may,1269,23269,Middle-aged (31-50),none
33,technician,single,secondary,-325,1,0,cellular,5.075173815233827,-1,0,other,15-jul,-325,21675,Middle-aged (31-50),none
46,blue-collar,married,primary,557,0,0,unknown,4.499809670330265,-1,0,other,18-jun,557,16557,Middle-aged (31-50),none
49,blue-collar,married,primary,183,1,1,cellular,5.552959584921617,-1,0,other,6-feb,183,16183,Middle-aged (31-50),none
35,blue-collar,single,primary,293,1,0,unknown,6.257667587882639,-1,0,other,30-may,293,16293,Middle-aged (31-50),none
36,technician,divorced,tertiary,1762,1,0,unknown,5.560681631015528,-1,0,other,3-jun,1762,24762,Middle-aged (31-50),none
22,student,single,secondary,0,0,0,cellular,5.438079308923196,-1,0,other,6-feb,0,7000,Young (18-30),none
56,services,married,primary,486,0,1,telephone,7.537962659768208,-1,0,other,21-jul,486,16486,Senior (51-70),none
31,student,single,tertiary,64,0,0,cellular,5.568344503761097,-1,0,other,2-jun,64,8064,Middle-aged (31-50),none
35,technician,married,tertiary,328,1,0,cellular,6.484635235635252,-1,0,other,22-jul,328,23328,Middle-aged (31-50),none
51,unemployed,married,secondary,495,1,1,unknown,5.043425116919247,-1,0,other,20-jun,495,7495,Senior (51-70),none
43,management,married,tertiary,2100,1,0,cellular,4.663439094112067,-1,0,other,21-nov,2100,30100,Middle-aged (31-50),none
56,technician,divorced,secondary,99,1,0,unknown,5.049856007249537,-1,0,other,6-may,99,22099,Senior (51-70),none
33,management,single,tertiary,804,1,0,cellular,5.424950017481403,-1,0,other,2-jul,804,28804,Middle-aged (31-50),none
52,services,married,primary,911,0,0,unknown,3.4011973816621555,-1,0,other,20-jun,911,16911,Senior (51-70),none
53,blue-collar,married,primary,465,1,0,cellular,4.718498871295094,-1,0,other,7-jul,465,16465,Senior (51-70),none
35,technician,married,tertiary,118,0,0,cellular,5.883322388488279,-1,0,other,6-aug,118,23118,Middle-aged (31-50),none
44,technician,married,secondary,0,1,0,cellular,5.327876168789581,-1,0,other,18-nov,0,22000,Middle-aged (31-50),none
40,blue-collar,married,secondary,1313,0,0,unknown,4.477336814478207,-1,0,other,14-may,1313,18313,Middle-aged (31-50),none
35,management,married,tertiary,4943,1,0,cellular,5.69035945432406,124,2,failure,18-nov,14829,32943,Middle-aged (31-50),low
33,management,single,tertiary,7114,1,0,cellular,5.605802066295998,233,3,other,5-feb,28456,35114,Middle-aged (31-50),medium
52,management,married,tertiary,3732,0,0,telephone,5.3612921657094255,-1,0,other,18-aug,3732,31732,Senior (51-70),none
31,technician,married,secondary,180,0,0,cellular,5.407171771460119,70,2,success,26-may,540,22180,Middle-aged (31-50),low
38,admin.,married,primary,464,0,1,unknown,4.465908118654584,-1,0,other,11-jun,464,21464,Middle-aged (31-50),none
40,entrepreneur,married,tertiary,-164,0,0,cellular,4.477336814478207,-1,0,other,7-may,-164,22836,Middle-aged (31-50),none
27,admin.,single,secondary,255,0,0,cellular,4.820281565605037,182,4,success,12-feb,1275,22255,Young (18-30),medium
39,services,divorced,secondary,0,1,0,cellular,6.914730892718563,-1,0,other,13-apr,0,17000,Middle-aged (31-50),none
33,technician,single,secondary,5833,1,0,cellular,4.543294782270004,-1,0,other,8-aug,5833,27833,Middle-aged (31-50),none
39,blue-collar,single,primary,1537,0,1,unknown,6.692083742506628,-1,0,other,5-jun,1537,17537,Middle-aged (31-50),none
40,technician,single,secondary,398,1,0,cellular,6.466144724237619,-1,0,other,15-may,398,22398,Middle-aged (31-50),none
36,management,married,tertiary,1619,1,0,cellular,4.672828834461906,-1,0,other,21-nov,1619,29619,Middle-aged (31-50),none
32,blue-collar,married,primary,-6,1,0,cellular,5.135798437050262,-1,0,other,6-may,-6,15994,Middle-aged (31-50),none
46,services,married,secondary,1034,0,0,cellular,4.700480365792417,-1,0,other,8-aug,1034,18034,Middle-aged (31-50),none
31,blue-collar,single,secondary,334,1,1,unknown,6.054439346269371,-1,0,other,2-jun,334,17334,Middle-aged (31-50),none
27,self-employed,single,tertiary,560,0,0,telephone,6.298949246855942,465,2,failure,3-sep,1680,23560,Young (18-30),low
32,blue-collar,married,secondary,136,0,0,cellular,5.332718793265369,188,3,success,16-nov,544,17136,Middle-aged (31-50),medium
43,blue-collar,married,primary,25,1,0,cellular,4.2626798770413155,-1,0,other,19-nov,25,16025,Middle-aged (31-50),none
39,management,married,tertiary,2810,0,0,unknown,4.356708826689592,-1,0,other,9-jun,2810,30810,Middle-aged (31-50),none
36,admin.,married,secondary,234,1,0,unknown,5.393627546352362,-1,0,other,27-may,234,22234,Middle-aged (31-50),none
